text,translation,in_toxic,toxicity,time,time_prediction,time_translation
@lightblue_82 woo you won't regret it. ,@lightblue_82 guau no te arrepentirás.,False,0.0030526025220751762,0.6150717735290527,0.03575849533081055,0.5793125629425049
@theaptour thanks so much ,@theaptour muchas gracias,False,0.0006426695617847145,0.6869041919708252,0.03379416465759277,0.6531093120574951
 Please?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554,¿Por favor?: http://eluts.com/frontstore/Item/item_zoom.asp?item_num=3418&amp;catalog_num=3&amp;mart_id=lutsdoll&amp;level=yes&amp;mother_catalog_num=554,False,0.0008633401012048125,0.6915860176086426,0.03870081901550293,0.6528844833374023
@SJS86 haha i saw that one the other day. sad. i'm entirely too addicted to that site now. endless laughs ,@ SJS86 jaja lo vi el otro día. triste. Soy demasiado adicto a ese sitio ahora. risas interminables,False,0.0026178117841482162,0.6590976715087891,0.03710627555847168,0.6219909191131592
@lolly2420 this is nuts! thanks  I am dying over heah!,@ lolly2420 ¡esto es una locura! gracias me muero por heah!,False,0.3903685212135315,0.6200377941131592,0.037972450256347656,0.5820648670196533
@markhoppus hey mark i want to know if the song &quot;Life's So Boring&quot; is really blink 182  please tell me  doubt been on my head for years,@markhoppus Hola Mark quiero saber si la canción &quot;Life&#39;s So Boring&quot; es realmente Blink 182 por favor dime que la duda ha estado en mi cabeza durante años.,False,0.007015504874289036,0.6698803901672363,0.03732609748840332,0.6325538158416748
@Kelly_N_Va by Jordan I think he's got it!  ,@Kelly_N_Va de Jordan ¡creo que lo tiene!,False,0.0009209434501826763,0.6413226127624512,0.03720545768737793,0.6041162014007568
up and running London calling ,en funcionamiento llamando a Londres,False,0.0013016732409596443,0.6142177581787109,0.03422665596008301,0.5799906253814697
What A Day  I Just Loved It. Sun Food And My Girls  Cannot Be Beaten. Eyyy! I Bused It Home Tooo Hahaa. Have An Ace Time Darl.  xxxx,Qué día me encantó. El sol la comida y mis chicas no pueden ser vencidos. ¡Eyyy! Lo llevé a casa también en autobús Hahaa. Tener un Ace Time Darl. xxxx,False,0.03296270594000816,0.637531042098999,0.03731226921081543,0.6002182960510254
just got home from school (: meant to be getting my hair cut .. but i cbf. lol dancing soon ,acabo de llegar a casa de la escuela (: destinado a cortarme el pelo .. pero i cbf. jajaja bailando pronto,False,0.002040361287072301,0.626497745513916,0.03511953353881836,0.5913777351379395
Sleeeeeeeeeep then an interview tomorrow! Wish me luck ,Sleeeeeeeeeeep luego una entrevista mañana! Deséame suerte,False,0.009145764634013176,0.5894348621368408,0.03867292404174805,0.5507612228393555
Awwh babs... you look so sad underneith that shop entrance of &quot;Yesterday's Musik&quot;  O-: I like the look of the new transformer movie ,Awwh babs... te ves tan triste debajo de la entrada de la tienda de &quot;Yesterday&#39;s Musik&quot; O-: Me gusta el aspecto de la nueva película de transformadores,False,0.07203292846679688,0.6856513023376465,0.03744697570800781,0.6482036113739014
@lauredhel I just friended you on LJ ,@lauredhel Acabo de hacerte amigo en LJ,False,0.001058372319675982,0.6458272933959961,0.03751373291015625,0.6083128452301025
eating ice cream to reduce the heat ,comer helado para reducir el calor,False,0.002500606933608651,0.6086113452911377,0.0365452766418457,0.5720658302307129
wow san diego is so beautiful. even more so now that we won  but whats a good game without a good fight(;,wow san diego es tan hermoso. mas ahora que ganamos pero que buen juego sin una buena pelea(;,False,0.0024396469816565514,0.6710138320922852,0.03757929801940918,0.6334335803985596
@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly ,@epistemographer @digitalhumanist Hacer un doctorado disciplinario con el apoyo/estructura de un programa de Nuevos Medios como ese suena celestial,False,0.0007133788312785327,0.6159014701843262,0.03608584403991699,0.5798149108886719
must sleep big day tomorrow. two tests AND class registration for next sem. ahh! goodnight twitterers ,Debo dormir gran día mañana. dos exámenes Y registro de clase para el próximo semestre. ¡ah! buenas noches twitteros,False,0.00398126570507884,0.602064847946167,0.038307905197143555,0.563755989074707
@claire_brewer I've seen one of those aisles in Borders in Oxford. They're... well tragic ,@claire_brewer He visto uno de esos pasillos en Borders en Oxford. Son... bueno trágicos,False,0.001732364878989756,0.6531262397766113,0.03715038299560547,0.6159753799438477
@thornbek Erin Esurance is so hot. Carry on ,@thornbek Erin Esurance es tan sexy. Continuar,False,0.01773691363632679,0.7226777076721191,0.0366673469543457,0.6860096454620361
@Boobookittifukk not there yet. And i beleive so  red carpet sighting i hope.,@Boobookittifukk aún no está allí. Y creo que el avistamiento de la alfombra roja espero.,False,0.21654775738716125,1.1926007270812988,0.03657221794128418,1.1560280323028564
the cars in Fast and Furious get me excited ,los autos en Fast and Furious me emocionan,False,0.0027457817923277617,0.6281158924102783,0.035813331604003906,0.5923020839691162
@comeagainjen Jennifer ,@comeagainjen Jennifer,False,0.007031157612800598,0.5902669429779053,0.036699533462524414,0.5535669326782227
@betzitall Wall-E is a great battle for stress.   Yay for staying up all night and doing homework together!,@betzitall Wall-E es una gran batalla contra el estrés. ¡Bien por quedarse despiertos toda la noche y hacer la tarea juntos!,False,0.01626681350171566,0.7498476505279541,0.037036895751953125,0.7128102779388428
It's been a while since i have watched the Cosby Show i forgot how funny it was  BUT CAN'T SLEEP THOUGH grrrrr,Ha pasado un tiempo desde que vi el Show de Cosby olvidé lo divertido que era PERO NO PUEDO DORMIR AUNQUE grrrrr,False,0.0019418778829276562,0.6408300399780273,0.03717970848083496,0.6036498546600342
@landrew Hehe thanks   Was going for the incendiary headline this time ,@landrew Jeje gracias Iba por el titular incendiario esta vez,False,0.001983070746064186,0.643660306930542,0.037126779556274414,0.6065328121185303
@honeytech Happy Morning! ,@honeytech ¡Feliz mañana!,False,0.0007458352483808994,0.6813459396362305,0.0358424186706543,0.6455028057098389
@SashaKane Um my kids get up at 5am &amp; need their breakfasts cooked you ready? ,@SashaKane Um mis hijos se levantan a las 5 am y necesitan que les cocinen el desayuno ¿estás listo?,False,0.0025558879133313894,0.6226603984832764,0.03686928749084473,0.5857906341552734
@saad_83 I wasn't late  I was right on time,@saad_83 No llegué tarde llegué justo a tiempo.,False,0.0009978318121284246,0.6421995162963867,0.039844512939453125,0.6023540496826172
@myk14 Thanks buddy *high fives* hehe ,@myk14 Gracias amigo *choca los cinco* jeje,False,0.02069622464478016,0.6305959224700928,0.0370180606842041,0.5935769081115723
@sytycda Could not agree more!The unison&amp; committment was incredible.Considering the pressure they r under made it all the more amazing ,@sytycda ¡No podría estar más de acuerdo! El compromiso al unísono fue increíble. Teniendo en cuenta la presión bajo la que están lo hizo aún más sorprendente.,False,0.0006446651532314718,0.6460239887237549,0.03911709785461426,0.6069064140319824
@cityrat59 lol! you counted 15 times! Yeah it was a drag today...wasn't sure if my tweets were going out. seems to behave now though ,@cityrat59 jajaja! ¡Has contado 15 veces! Sí fue un lastre hoy... no estaba seguro de si mis tweets iban a salir. parece comportarse ahora sin embargo,False,0.013654935173690319,0.7032008171081543,0.036486148834228516,0.6667139530181885
@comeagainjen http://twitpic.com/2y2lx - and you are cooler than her she just wants the babiiesss O_O HAHAHAHA ,@comeagainjen http://twitpic.com/2y2lx - y tú eres más guay que ella ella solo quiere a los bebésss O_O HAHAHAHA,False,0.2613433599472046,0.6419084072113037,0.03730297088623047,0.604604959487915
@reesh heyyyyyy want to hook it up!! lol ,@reesh heyyyyyy quiero conectarlo!! jajaja,False,0.04219631478190422,0.6049213409423828,0.039361000061035156,0.5655598640441895
Saddle Ranch Comedy night. Then back to the boy's house ,Noche de comedia de Saddle Ranch. Luego de vuelta a la casa del chico.,False,0.000834267120808363,0.5994598865509033,0.03656935691833496,0.5628893375396729
Today I performed for the first and last time at the Grebel talent show. 4 exams left until undergrad is over ,Hoy actué por primera y última vez en el concurso de talentos de Grebel. Quedan 4 exámenes para terminar la licenciatura,False,0.0016165821580216289,0.6838741302490234,0.03739142417907715,0.6464822292327881
@xShorty4Lifex white!! ,@xShorty4Lifex blanco!!,False,0.055808763951063156,0.5883579254150391,0.03755640983581543,0.5508008003234863
@thesouthernstar haha... sarapan aja belum kok udah disamperin sama client di rumah...  ,@thesouthernstar jaja... aún no hemos desayunado ya lo trajo el cliente a casa...,False,0.01017170213162899,0.7227580547332764,0.03733420372009277,0.6854233741760254
@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl ,@JonathanRKnight acepto la vida simple. cosas simples como una reunión de niños nuevos me hace una niña extremadamente feliz,False,0.0007650968618690968,0.6632053852081299,0.0364840030670166,0.6267209053039551
@lapcat Need to send 'em to my accountant tomorrow. Oddly I wasn't even referring to my taxes. Those are supporting evidence though. ,@lapcat Tengo que enviárselos a mi contador mañana. Curiosamente ni siquiera me refería a mis impuestos. Sin embargo esas son pruebas de apoyo.,False,0.0012323821429163218,0.6378941535949707,0.03811478614807129,0.5997788906097412
@mmcallen Sigh wish I could have a GMIC meeting here in San Diego! Spoke to Johanna already she said it was great... ,@mmcallen Suspiro ¡ojalá pudiera tener una reunión de GMIC aquí en San Diego! Ya hablé con Johanna dijo que era genial...,False,0.000679277814924717,0.715808629989624,0.03856611251831055,0.6772420406341553
had a wonderful Portland evening! Thanks Carrie ,¡Pasé una noche maravillosa en Portland! gracias carrie,False,0.00059618049999699,0.621626615524292,0.03536224365234375,0.58626389503479
6:37 in the morning and haven't been sleep   YAY!,6:37 de la mañana y no he dormido ¡YAY!,False,0.0014682973269373178,0.7506663799285889,0.03866887092590332,0.7119970321655273
Headed off to Wal*Mart for more boxes. Uber excited ,Me dirigí a Wal*Mart por más cajas. súper emocionado,False,0.00972337368875742,0.6571159362792969,0.037653446197509766,0.6194620132446289
@axisportals scowls are a lot more temporary than adulthood ,Los ceño fruncidos de @axisportals son mucho más temporales que la edad adulta,False,0.0010315502295270562,0.6530847549438477,0.03694772720336914,0.6161363124847412
I'm melting. *sighs* Serendipity is such a sweet sweet movie. I love it. ,Me estoy derritiendo. *suspira* Serendipity es una película tan dulce y dulce. Me encanta.,False,0.001636049128137529,0.6141972541809082,0.036452531814575195,0.5777440071105957
@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You,@JonathanRKnight despierta con un tuit de Jon. El mejor comienzo para mi día gracias Jon te amo,False,0.0021965757478028536,0.6016912460327148,0.03666186332702637,0.5650286674499512
Got an inspiration -&gt; dyeing my hair! ,¡Tengo una inspiración -&gt; teñirme el cabello!,False,0.018217261880636215,0.610576868057251,0.036360740661621094,0.5742151737213135
just  created this account...looking around ,acabo de crear esta cuenta... mirando alrededor,False,0.0007719840505160391,0.6202383041381836,0.03618144989013672,0.5840563774108887
@amyg0716 I'm gunnna do both of those things ,@amyg0716 voy a hacer ambas cosas,False,0.015279598534107208,0.612342119216919,0.036957502365112305,0.5753841400146484
http://twitpic.com/2y2tq - So far it is interesting. ,http://twitpic.com/2y2tq - Hasta ahora es interesante.,False,0.0006412975490093231,0.6307597160339355,0.03665518760681152,0.5941035747528076
Haven't tweeted nearly all day  Posted my website tonight hopefully that goes well  Night time!,No he twitteado casi todo el día. Publiqué mi sitio web esta noche espero que vaya bien. ¡Noche!,False,0.0008156344410963356,0.7171087265014648,0.0361180305480957,0.6809902191162109
@craigsutton     that's a long-time good for you!   ,@craigsutton eso es mucho tiempo ¡bien por ti!,False,0.022663261741399765,0.612356424331665,0.03691744804382324,0.5754380226135254
(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow ,(@thuquoc) jizzin&#39; en mis pantalones emocionado por ver a ARMIN VAN BUUREN mañana,False,0.1981572061777115,0.6940402984619141,0.04060029983520508,0.6534392833709717
@mehulbhuva Good luck and let me know how it goes! ,@mehulbhuva ¡Buena suerte y déjame saber cómo te va!,False,0.0007015971350483596,0.63039231300354,0.03668642044067383,0.593705415725708
@tayswift Congrats from Peru! You were/are amazing! i was speechlessthank u so much! come here someday plz ill wait forever seriously! ,@tayswift ¡Felicidades desde Perú! ¡Fuiste/eres increíble! me quedé sin palabras muchas gracias! ¡Ven aquí algún día por favor esperaré por siempre en serio!,False,0.001233264454640448,0.6377439498901367,0.04237818717956543,0.5953645706176758
@rogieking Congrats on the newborn! Our first is due in June ,@rogieking ¡Felicidades por el recién nacido! El primero vence en junio.,False,0.007457403000444174,0.6352963447570801,0.03815793991088867,0.597137451171875
Dodgers beat the Padres  Go Blue!,¡Los Dodgers vencieron a los Padres Go Blue!,False,0.003824896179139614,0.6197714805603027,0.035637617111206055,0.5841333866119385
@jbruin lol esp when your updates hit my phone... ,@jbruin lol especialmente cuando tus actualizaciones llegan a mi teléfono...,False,0.001780955702997744,0.6181540489196777,0.03793907165527344,0.5802145004272461
@JonathanRKnight I'm just glad you appreciate Iowa.    Come back in late summer when they're cutting hay...  best..smell.. EVER!,@JonathanRKnight Me alegra que aprecies a Iowa. Vuelva a fines del verano cuando estén cortando heno ... mejor ... huele ... ¡NUNCA!,False,0.011003135703504086,0.7172584533691406,0.03686642646789551,0.6803910732269287
@pjaficionado  Having fun loving life happy to be in the game. Everything else is a bonus. Not just BS either!,@pjaficionado Divirtiéndome amando la vida feliz de estar en el juego. Todo lo demás es un bono. ¡No solo BS tampoco!,False,0.007885382510721684,0.7229659557342529,0.03661966323852539,0.6863458156585693
@vuittonretarded  awww. Is there anything i can do ,@vuittonretardado awww. Hay algo que pueda hacer,False,0.0018615713343024254,0.6501264572143555,0.03725695610046387,0.6128685474395752
But I do not mind.  Goodnight,Pero no me importa. Buenas noches,False,0.0008795864996500313,0.6339690685272217,0.03505730628967285,0.5989108085632324
@mistressathenax oh lets let it be a surprise. ,@mistressathenax oh dejemos que sea una sorpresa.,False,0.007879464887082577,0.6804747581481934,0.03598642349243164,0.6444873809814453
Proud future member of the R.B. ,Orgulloso futuro miembro de la RB,False,0.0008251509862020612,0.6326496601104736,0.035958051681518555,0.5966908931732178
@miss_tattoo heyy!  you got those pictures of Donnie's gift on the USB stick?! ,@miss_tattoo hola! ¿Tienes esas fotos del regalo de Donnie en la memoria USB?,False,0.0018639740301296115,0.6363511085510254,0.03542065620422363,0.6009297370910645
Giant Drag &quot;Wicked Game&quot; ? http://twt.fm/32811 #musicmonday - Better than the original &amp; the commercial promo song for Nip/Tuck season 5! ,Arrastre gigante &quot;Juego malvado&quot; ? http://twt.fm/32811 #musicmonday - ¡Mejor que la canción promocional original y comercial de la temporada 5 de Nip/Tuck!,False,0.0009621782228350639,0.7081356048583984,0.03827548027038574,0.6698594093322754
@web20classroom Fabulous post about WordAhead!  And overall loved your blog.,@web20classroom ¡Fabulosa publicación sobre WordAhead! Y en general me encantó tu blog.,False,0.0010576184140518308,0.6515259742736816,0.0372159481048584,0.6143090724945068
Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! ,¡¡Mucho cariño a @espressowoman54 y @tommyruffin que ahora me siguen en Twitter!!,False,0.0070073045790195465,0.6166291236877441,0.03717303276062012,0.5794553756713867
@KendallMassey @jclayville rocks. But don't tell her I said that ,@KendallMassey @jclayville es genial. Pero no le digas que dije eso,False,0.0016000042669475079,0.6298346519470215,0.036715030670166016,0.5931191444396973
@Gerry_Butler If it's something you will enjoy and will make you happy why not do it? ,@Gerry_Butler Si es algo que disfrutarás y te hará feliz ¿por qué no hacerlo?,False,0.0007866457453928888,0.7090508937835693,0.03846287727355957,0.6705870628356934
just discovered tonight that her church is serving breakfast on Easter!  (I'm not sure why this is so exciting but I suspect the baby...),¡Acabo de descubrir esta noche que su iglesia está sirviendo el desayuno en Pascua! (No estoy seguro de por qué esto es tan emocionante pero sospecho que el bebé...),False,0.0008129129419103265,0.6323525905609131,0.03794407844543457,0.5944077968597412
@Tiandrance ,@Tiandrance,False,0.0017851142911240458,0.7013633251190186,0.03599739074707031,0.66536545753479
@yoavsegal Morning ,@yoavsegal Mañana,False,0.011937138624489307,0.6005895137786865,0.03922843933105469,0.5613603591918945
finally back on twitter ,por fin de vuelta en twitter,False,0.00276497146114707,0.6070888042449951,0.03666114807128906,0.5704271793365479
God sho love him some me  feeling really really blessed tonight++++++,Dios debe amarlo y sentirme realmente bendecido esta noche ++++++,False,0.0009177540196105838,0.7141053676605225,0.03832197189331055,0.6757826805114746
@adamdexter i can't wait to see you buddy ,@adamdexter no puedo esperar a verte amigo,False,0.009059393778443336,0.6122767925262451,0.03707075119018555,0.5752053260803223
@allan_at_rogue thanks Allan! They are photos from a Joolz Soiree I held up in Brisbane last year ,@allan_at_rogue gracias Allan! Son fotos de una Joolz Soiree que realicé en Brisbane el año pasado.,False,0.0008436570060439408,0.7646205425262451,0.03800368309020996,0.726616382598877
there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html,hay un enlace sobre cómo disfrutar el chocolate negro dentro de la publicación. http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html,False,0.0006121938931755722,0.6951689720153809,0.038188934326171875,0.6569795608520508
@chazdrums if i know how to do something and have time... Its so easy to answer ,@chazdrums si sé cómo hacer algo y tengo tiempo... Es tan fácil de responder,False,0.0014333928702399135,0.6247880458831787,0.03728628158569336,0.587501049041748
Wow the house looks so different...AND OH MY GOD MY DOGGIES ,Wow la casa se ve tan diferente... Y OH DIOS MÍO MIS PERRITOS,False,0.018208691850304604,0.6339743137359619,0.03696131706237793,0.5970125198364258
ahhh loved this sunny day....I am working a good sun burn on my nose ,ahhh me encantó este día soleado... Estoy trabajando una buena quemadura de sol en mi nariz,False,0.025648586452007294,0.7191534042358398,0.03645658493041992,0.6826961040496826
@FoamingBBQ I had to read it last semester.  By &quot;read&quot; I mean skim for keywords and read online outlines.   Got an A too ,@FoamingBBQ Tuve que leerlo el semestre pasado. Por &quot;leer&quot; me refiero a buscar palabras clave y leer esquemas en línea. También obtuve una A,False,0.0020196193363517523,0.6452271938323975,0.03774404525756836,0.6074826717376709
@dalecruse Yay! Love Box.net  My first business partner Sam Ghods is on the founding team. SO proud of him 4 building an excellent utility,@dalecruse ¡Qué bien! Love Box.net Mi primer socio comercial Sam Ghods está en el equipo fundador. MUY orgulloso de él 4 construyendo una excelente utilidad,False,0.0009341531549580395,0.6556894779205322,0.03750491142272949,0.6181840896606445
@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! ,@JonathanRKnight ¡Me alegra saber que tuvo una gran noche! Eres genial y espero que esta noche sea solo el primero de muchos espectáculos para ti.,False,0.0010085107060149312,0.6360154151916504,0.03759956359863281,0.5984153747558594
Anyone else catch Scott Bakula's &quot;Oh Boy&quot; in #Chuck tonight?  ,¿Alguien más vio &quot;Oh Boy&quot; de Scott Bakula en #Chuck esta noche?,False,0.0010347629431635141,0.6458766460418701,0.03698468208312988,0.6088912487030029
@fatbellybella the media is a trip [period] we have to guard our minds...along with our hearts. Don't fret ms.badu UR THE BEST!! its true ,@fatbellybella los medios son un viaje [período] tenemos que cuidar nuestras mentes... junto con nuestros corazones. No te preocupes ms.badu UR EL MEJOR!! es cierto,False,0.015435786917805672,0.727752685546875,0.060563087463378906,0.6671888828277588
Ahh the tedium of fixing broken file links in Inventor.  Good times.  ,Ahh el tedio de reparar enlaces de archivos rotos en Inventor. Buenos tiempos.,False,0.000666037027258426,0.6917338371276855,0.039151906967163086,0.6525814533233643
@theDebbyRyan  where!!?!? ,@theDebbyRyan donde!!?!?,False,0.026213768869638443,0.5815589427947998,0.03745102882385254,0.5441074371337891
@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. ,@Laatina LOS LUNES SON LO QUE HACE USTEDES.,False,0.00198368146084249,0.6397511959075928,0.039743661880493164,0.6000070571899414
Well in the past two days I have had 45 min. of sleep.  I'm going to watch TV while laying in bed and try to sleep.. Night peepers ,Bueno en los últimos dos días he tenido 45 min. de dormir. Voy a ver la televisión mientras estoy acostado en la cama y trataré de dormir... Mirones nocturnos,False,0.0073090712539851665,0.6371116638183594,0.0375669002532959,0.5995442867279053
I'm officially going to bed! Goodnight ,¡Oficialmente me voy a la cama! Buenas noches,False,0.010821092873811722,0.6253645420074463,0.038164377212524414,0.5871996879577637
I now have painting clothes!   ,¡Ya tengo pintando ropa!,False,0.003178577171638608,0.7199625968933105,0.03699064254760742,0.6829714775085449
@msaleem LOL not yet my brutha from anotha mutha ,@msaleem LOL todavía no es mi brutha de anotha mutha,False,0.0889023095369339,0.7301325798034668,0.0365903377532959,0.6935408115386963
ryanrossfanz  &lt;-- FOLLOW THEM!  Ryan is uber!,ryanrossfanz &lt;-- ¡SÍGUELOS! ¡Ryan es súper!,False,0.02846100740134716,0.6377031803131104,0.03734111785888672,0.6003613471984863
@JonathanRKnight you close your eyes and pick one and hit reply. ,@JonathanRKnight cierras los ojos eliges uno y presionas responder.,False,0.01936051994562149,0.6200683116912842,0.03658556938171387,0.5834822654724121
@ronashively Connections Academy has been great for our family...and thousands more across the country!  Happy to tell you more ,@ronashively Connections Academy ha sido excelente para nuestra familia... ¡y miles más en todo el país! Feliz de contarte más,False,0.000588459603022784,0.627915620803833,0.03931593894958496,0.5885992050170898
@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there haha u kno them drunk ass's  Will i b seeing you @ Janets party??,@ QUEENIE909 tararea bien 1! jajaja toma algo ... jajaja sí fiesta allí jaja ¿los conoces? ¿Te veré en la fiesta de Janet?,True,0.8716307878494263,0.6085548400878906,0.037378787994384766,0.5711750984191895
#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! ,#nightcard The Star: ¡Qué tarjeta tan maravillosa para un nuevo comienzo tanto para ti como para Ankie 1.0! ¡Bienvenido!,False,0.0007972266175784171,0.7248294353485107,0.037398576736450195,0.6874301433563232
Loves the German bakeries in Sydney. Together with my imported honey it feels like home ,Le encantan las panaderías alemanas en Sydney. Junto a mi miel importada se siente como en casa,False,0.0005933619104325771,0.6545100212097168,0.0367734432220459,0.6177356243133545
I'm an uncle now! ,¡Soy un tío ahora!,False,0.002288373652845621,0.7124559879302979,0.035671234130859375,0.6767842769622803
@katiehayes415 Levon...couldn't have said it better my self.  ,@katiehayes415 Levon... no podría haberlo dicho mejor.,False,0.0011208929354324937,0.6167488098144531,0.037192583084106445,0.5795555114746094
@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2 which only 1 person understands. ,@dmf71 Debería cambiar mi nombre a qoosfr (reina de las referencias oscuras de ciencia ficción) en lugar de cbn2 que solo 1 persona entiende.,False,0.0007130627636797726,0.670889139175415,0.03660154342651367,0.6342871189117432
@DolfinFan  Our picnic will be fabulous!,@DolfinFan ¡Nuestro picnic será fabuloso!,False,0.004888918716460466,0.6122660636901855,0.036054134368896484,0.5762114524841309
@DaveJMatthews Welcome back to NYC! ,@DaveJMatthews ¡Bienvenido de nuevo a Nueva York!,False,0.011709783226251602,0.6271734237670898,0.03594088554382324,0.5912318229675293
@nashipear Sorry I am talking to my best friend.. So I havent replied!!  But I can talk to you too!,@nashipear Lo siento estoy hablando con mi mejor amigo... ¡Así que no he respondido! ¡Pero también puedo hablar contigo!,False,0.0007121687522158027,0.6174421310424805,0.03753161430358887,0.5799100399017334
@corinmcblide oh ok then i am gonna go and buy one for when i come up there ,@corinmcblide oh ok entonces voy a ir a comprar uno para cuando suba allí,False,0.003067885059863329,0.7437443733215332,0.03720545768737793,0.706538200378418
tafe quiz then PHOTOSHOOT with my sezdawg ,tafe quiz luego PHOTOSHOOT con mi sezdawg,False,0.05378289893269539,0.6153218746185303,0.03782796859741211,0.5774931907653809
@berofx: good luck with your challenge ,@berofx: buena suerte con tu reto,False,0.0007054082816466689,0.5952579975128174,0.03558230400085449,0.5596752166748047
oh oh found some clothes!!  And i love em xD,oh oh encontre algo de ropa!! Y los amo xD,False,0.002066955668851733,0.6404385566711426,0.03661823272705078,0.6038198471069336
Rocking out to No Doubt and gonna start up some more Neverwinter Nights ,Rockear con No Doubt y empezaré más Neverwinter Nights,False,0.0157171580940485,0.6261296272277832,0.037139177322387695,0.5889902114868164
@kameelahwrites phew! all that hair gyal! ,@kameelahescribe ¡uf! todo ese pelo chica!,False,0.15413618087768555,0.6135256290435791,0.037165164947509766,0.5763599872589111
keepin it real.  ,manteniéndolo real.,False,0.001165194669738412,0.6058976650238037,0.03556394577026367,0.5703330039978027
&lt;------ Branded ,&lt;------ De marca,False,0.0010315285762771964,0.6042976379394531,0.03769969940185547,0.5665974617004395
I'm adding my fellow PFers.  Nice to see so many of us here too! ,Estoy agregando a mis compañeros PFers. ¡Es bueno ver a tantos de nosotros aquí también!,False,0.0007214434444904327,0.6538708209991455,0.038190603256225586,0.6156797409057617
Had a good time at Eat n Park drinking a latte and playing Munchkin Impossible with @Chriswolfe2007. ,La pasé bien en Eat n Park bebiendo un café con leche y jugando a Munchkin Impossible con @Chriswolfe2007.,False,0.010226468555629253,0.6094679832458496,0.03681588172912598,0.5726516246795654
@momentbymoment1 - I'm sure you and your site will! ,@ momentbymoment1 - ¡Estoy seguro de que tú y tu sitio lo harán!,False,0.002869590185582638,0.638049840927124,0.03618311882019043,0.6018660068511963
@JonathanRKnight Good luck with the cruise!! Your gonna need it! ,@JonathanRKnight ¡Buena suerte con el crucero! ¡Lo vas a necesitar!,False,0.0034645560663193464,0.6343915462493896,0.03848767280578613,0.5959029197692871
@glutenfreegirl  well I'm doing whatever our neighbor tells us and if that produces vegetables I'm cooking them!,@glutenfreegirl bueno hago lo que nos dice el vecino y si eso produce verduras ¡las cocino!,False,0.0022996384650468826,0.6064286231994629,0.0378727912902832,0.5685553550720215
@milagro88 Hi there Cel.  How are you doing today?,@milagro88 Hola Cel. ¿Cómo está hoy?,False,0.0009372734930366278,0.6301069259643555,0.03715872764587402,0.5929474830627441
@Chubbx Goooooood morning Chubbx  how are you today?,@Chubbx Buenos días Chubbx ¿cómo estás hoy?,False,0.019411450251936913,0.6032791137695312,0.03569340705871582,0.5675849914550781
@BrittyDS Don't blame me.  I just like good things. ;),@BrittyDS No me culpes. Simplemente me gustan las cosas buenas. ;),False,0.0008069609757512808,0.6297938823699951,0.03812670707702637,0.5916664600372314
@darkknight808 okay! I think little oven again on wednesday!  7-9pm?,@darknight808 ¡bien! Pienso en hornocito otra vez el miercoles! 7-9 pm?,False,0.015088754706084728,0.6433570384979248,0.03559470176696777,0.6077613830566406
@LoriGama that's most excellent  lotsa people loving you hehe *Winks*,@LoriGama eso es excelente mucha gente te quiere jeje *Guiños*,False,0.0025577556807547808,0.7919576168060303,0.03904414176940918,0.7529129981994629
@jia_zhen it's an odd little thing isn't it 'is it from another planet?'.... but i think i like it ,@jia_zhen es una cosita extraña ¿no? &#39;¿es de otro planeta?&#39;... pero creo que me gusta,False,0.0007736690458841622,0.6267426013946533,0.03818082809448242,0.5885612964630127
amidst all these recession talks my friend told me yesterday that she got a pay hike  it sure is a nice to hear that.,En medio de todas estas conversaciones sobre la recesión mi amiga me dijo ayer que recibió un aumento de sueldo seguro que es bueno escuchar eso.,False,0.000534649530891329,0.6990962028503418,0.036900997161865234,0.6621944904327393
is now using windows and tweetdeck... temporarily... ,ahora está usando Windows y tweetdeck... temporalmente...,False,0.0009777327068150043,0.713824987411499,0.03832840919494629,0.6754956245422363
I Joined ShoeDazzle Society by @KimKardashian I am Excited! Can't wait for my Shoe selection!  Link: http://www.shoedazzle.com/,Me uní a ShoeDazzle Society por @KimKardashian ¡Estoy emocionada! ¡No puedo esperar a mi selección de zapatos! Enlace: http://www.shoedazzle.com/,False,0.0009529119124636054,0.6795182228088379,0.03648996353149414,0.6430277824401855
